2024-08-28 14:31:54; 2024-08-28; 14:31:54.212751; [31] PING; 14:31:54.212751; [30]/[31] PING PONG
2024-08-28 14:31:55; 2024-08-28; 14:31:55.054812; [32] PING; 14:31:55.054812; [31]/[32] PING PONG
2024-08-28 14:31:55; 2024-08-28; 14:31:55.779627; [33] PING; 14:31:55.779627; [32]/[33] PING PONG
2024-08-28 14:31:56; 2024-08-28; 14:31:56.187071; [24] PING; (проигнорировано)
2024-08-28 14:31:57; 2024-08-28; 14:31:57.813773; [25] PING; 14:31:57.813773; [21]/[25] PING PONG
2024-08-28 14:31:57; 2024-08-28; 14:31:57.814802; [34] PING; 14:31:57.814802; [33]/[34] PING PONG
2024-08-28 14:31:58; 2024-08-28; 14:31:58.853536; [35] PING; 14:31:58.853536; [34]/[35] PING PONG
2024-08-28 14:31:59; 2024-08-28; 14:31:59.406180; [36] PING; 14:31:59.406180; [35]/[36] PING PONG
2024-08-28 14:31:59; 2024-08-28; 14:31:59.671904; [26] PING; 14:31:59.671904; [22]/[26] PING PONG
2024-08-28 14:32:00; 2024-08-28; 14:32:00.049556; [27] PING; (проигнорировано)
2024-08-28 14:32:00; 2024-08-28; 14:32:00.255196; [37] PING; 14:32:00.255196; [36]/[37] PING PONG
2024-08-28 14:32:01; 2024-08-28; 14:32:01.507253; [38] PING; 14:32:01.507253; [37]/[38] PING PONG
2024-08-28 14:32:02; 2024-08-28; 14:32:02.340119; [28] PING; 14:32:02.340119; [23]/[28] PING PONG
2024-08-28 14:32:04; 2024-08-28; 14:32:04.329384; [39] PING; 14:32:04.329384; [38]/[39] PING PONG
2024-08-28 14:32:05; 2024-08-28; 14:32:05.338243; [29] PING; 14:32:05.338243; [24]/[29] PING PONG
2024-08-28 14:32:05; 2024-08-28; 14:32:05.641631; [40] PING; 14:32:05.641631; [39]/[40] PING PONG
2024-08-28 14:32:08; 2024-08-28; 14:32:08.208624; [41] PING; 14:32:08.208624; [40]/[41] PING PONG
2024-08-28 14:32:08; 2024-08-28; 14:32:08.685268; [30] PING; 14:32:08.685268; [25]/[30] PING PONG
2024-08-28 14:32:10; 2024-08-28; 14:32:10.193484; [42] PING; 14:32:10.193484; [41]/[42] PING PONG
2024-08-28 14:32:11; 2024-08-28; 14:32:11.187492; [43] PING; 14:32:11.187492; [42]/[43] PING PONG
2024-08-28 14:32:11; 2024-08-28; 14:32:11.988905; [31] PING; 14:32:11.988905; [26]/[31] PING PONG
2024-08-28 14:32:12; 2024-08-28; 14:32:12.100491; [44] PING; 14:32:12.100491; [43]/[44] PING PONG
2024-08-28 14:32:12; 2024-08-28; 14:32:12.838216; [32] PING; (проигнорировано)
2024-08-28 14:32:13; 2024-08-28; 14:32:13.072425; [45] PING; 14:32:13.072425; [44]/[45] PING PONG
2024-08-28 14:32:14; 2024-08-28; 14:32:14.474916; [33] PING; 14:32:14.474916; [27]/[33] PING PONG
2024-08-28 14:32:15; 2024-08-28; 14:32:15.025708; [46] PING; 14:32:15.025708; [45]/[46] PING PONG
2024-08-28 14:32:15; 2024-08-28; 14:32:15.548128; [47] PING; 14:32:15.548128; [46]/[47] PING PONG
2024-08-28 14:32:16; 2024-08-28; 14:32:16.825597; [34] PING; 14:32:16.825597; [28]/[34] PING PONG
2024-08-28 14:32:17; 2024-08-28; 14:32:17.219361; [35] PING; 14:32:17.219361; [29]/[35] PING PONG
2024-08-28 14:32:17; 2024-08-28; 14:32:17.312105; [48] PING; 14:32:17.312105; [47]/[48] PING PONG
2024-08-28 14:32:18; 2024-08-28; 14:32:18.683716; [49] PING; 14:32:18.683716; [48]/[49] PING PONG
2024-08-28 14:32:18; 2024-08-28; 14:32:18.902534; [36] PING; 14:32:18.902534; [30]/[36] PING PONG
2024-08-28 14:32:20; 2024-08-28; 14:32:20.888982; [50] PING; 14:32:20.888982; [49]/[50] PING PONG
2024-08-28 14:32:22; 2024-08-28; 14:32:22.118327; [37] PING; 14:32:22.118327; [31]/[37] PING PONG
2024-08-28 14:32:23; 2024-08-28; 14:32:23.128586; [51] PING; 14:32:23.128586; [50]/[51] PING PONG
2024-08-28 14:32:24; 2024-08-28; 14:32:24.764952; [38] PING; 14:32:24.764952; [32]/[38] PING PONG
2024-08-28 14:32:26; 2024-08-28; 14:32:26.049214; [52] PING; 14:32:26.049214; [51]/[52] PING PONG
2024-08-28 14:32:27; 2024-08-28; 14:32:27.221029; [39] PING; 14:32:27.221029; [33]/[39] PING PONG
2024-08-28 14:32:28; 2024-08-28; 14:32:28.363181; [53] PING; 14:32:28.363181; [52]/[53] PING PONG
2024-08-28 14:32:28; 2024-08-28; 14:32:28.929357; [40] PING; 14:32:28.929357; [34]/[40] PING PONG
2024-08-28 14:32:29; 2024-08-28; 14:32:29.649999; [54] PING; 14:32:29.649999; [53]/[54] PING PONG
2024-08-28 14:32:30; 2024-08-28; 14:32:30.425346; [55] PING; 14:32:30.425346; [54]/[55] PING PONG
2024-08-28 14:32:30; 2024-08-28; 14:32:30.503656; [41] PING; 14:32:30.503656; [35]/[41] PING PONG
2024-08-28 14:32:30; 2024-08-28; 14:32:30.916397; [56] PING; 14:32:30.916397; [55]/[56] PING PONG
2024-08-28 14:32:31; 2024-08-28; 14:32:31.673252; [57] PING; 14:32:31.673252; [56]/[57] PING PONG
2024-08-28 14:32:32; 2024-08-28; 14:32:32.066491; [42] PING; 14:32:32.066491; [36]/[42] PING PONG
2024-08-28 14:32:32; 2024-08-28; 14:32:32.428485; [58] PING; 14:32:32.428485; [57]/[58] PING PONG
2024-08-28 14:32:33; 2024-08-28; 14:32:33.968966; [59] PING; 14:32:33.968966; [58]/[59] PING PONG
2024-08-28 14:32:34; 2024-08-28; 14:32:34.381279; [43] PING; 14:32:34.381279; [37]/[43] PING PONG
2024-08-28 14:32:36; 2024-08-28; 14:32:36.150444; [60] PING; 14:32:36.150444; [59]/[60] PING PONG
2024-08-28 14:32:36; 2024-08-28; 14:32:36.151183; [61] PING; (проигнорировано)
2024-08-28 14:32:37; 2024-08-28; 14:32:37.038376; [44] PING; 14:32:37.038376; [38]/[44] PING PONG
2024-08-28 14:32:38; 2024-08-28; 14:32:38.326859; [62] PING; 14:32:38.326859; [60]/[62] PING PONG
2024-08-28 14:32:38; 2024-08-28; 14:32:38.988691; [45] PING; 14:32:38.988691; [39]/[45] PING PONG
2024-08-28 14:32:40; 2024-08-28; 14:32:40.621109; [63] PING; 14:32:40.621109; [61]/[63] PING PONG
2024-08-28 14:32:41; 2024-08-28; 14:32:41.034491; [46] PING; 14:32:41.034491; [40]/[46] PING PONG
2024-08-28 14:32:42; 2024-08-28; 14:32:42.725456; [64] PING; 14:32:42.725456; [62]/[64] PING PONG
2024-08-28 14:32:43; 2024-08-28; 14:32:43.659704; [65] PING; 14:32:43.659704; [63]/[65] PING PONG
2024-08-28 14:32:43; 2024-08-28; 14:32:43.771480; [47] PING; 14:32:43.771480; [41]/[47] PING PONG
2024-08-28 14:32:45; 2024-08-28; 14:32:45.452066; [48] PING; 14:32:45.452066; [42]/[48] PING PONG
2024-08-28 14:32:46; 2024-08-28; 14:32:46.588630; [66] PING; 14:32:46.588630; [64]/[66] PING PONG
2024-08-28 14:32:47; 2024-08-28; 14:32:47.743605; [49] PING; 14:32:47.743605; [43]/[49] PING PONG
2024-08-28 14:32:48; 2024-08-28; 14:32:48.499024; [67] PING; 14:32:48.499024; [65]/[67] PING PONG
2024-08-28 14:32:48; 2024-08-28; 14:32:48.752534; [50] PING; 14:32:48.752534; [44]/[50] PING PONG
2024-08-28 14:32:50; 2024-08-28; 14:32:50.006227; [68] PING; (проигнорировано)
2024-08-28 14:32:51; 2024-08-28; 14:32:51.281921; [51] PING; 14:32:51.281921; [45]/[51] PING PONG
2024-08-28 14:32:51; 2024-08-28; 14:32:51.740131; [69] PING; 14:32:51.740131; [66]/[69] PING PONG
2024-08-28 14:32:52; 2024-08-28; 14:32:52.011361; [52] PING; 14:32:52.011361; [46]/[52] PING PONG
2024-08-28 14:32:52; 2024-08-28; 14:32:52.550701; [53] PING; 14:32:52.550701; [47]/[53] PING PONG
2024-08-28 14:32:53; 2024-08-28; 14:32:53.201642; [70] PING; 14:32:53.201642; [67]/[70] PING PONG
2024-08-28 14:32:53; 2024-08-28; 14:32:53.891034; [54] PING; 14:32:53.891034; [48]/[54] PING PONG
2024-08-28 14:32:53; 2024-08-28; 14:32:53.891769; [71] PING; 14:32:53.891769; [68]/[71] PING PONG
2024-08-28 14:32:55; 2024-08-28; 14:32:55.780008; [72] PING; (проигнорировано)
2024-08-28 14:32:55; 2024-08-28; 14:32:55.810828; [55] PING; 14:32:55.810828; [49]/[55] PING PONG
2024-08-28 14:32:56; 2024-08-28; 14:32:56.661583; [73] PING; 14:32:56.661583; [69]/[73] PING PONG
2024-08-28 14:32:58; 2024-08-28; 14:32:58.463036; [56] PING; 14:32:58.463036; [50]/[56] PING PONG
2024-08-28 14:32:59; 2024-08-28; 14:32:59.682072; [74] PING; 14:32:59.682072; [70]/[74] PING PONG
2024-08-28 14:33:00; 2024-08-28; 14:33:00.623955; [57] PING; 14:33:00.623955; [51]/[57] PING PONG
2024-08-28 14:33:02; 2024-08-28; 14:33:02.141407; [58] PING; 14:33:02.141407; [52]/[58] PING PONG
2024-08-28 14:33:02; 2024-08-28; 14:33:02.300549; [75] PING; 14:33:02.300549; [71]/[75] PING PONG
2024-08-28 14:33:03; 2024-08-28; 14:33:03.739825; [76] PING; 14:33:03.739825; [72]/[76] PING PONG
2024-08-28 14:33:03; 2024-08-28; 14:33:03.974760; [59] PING; 14:33:03.974760; [53]/[59] PING PONG
2024-08-28 14:33:04; 2024-08-28; 14:33:04.461164; [77] PING; 14:33:04.461164; [73]/[77] PING PONG
2024-08-28 14:33:04; 2024-08-28; 14:33:04.903587; [78] PING; 14:33:04.903587; [74]/[78] PING PONG
2024-08-28 14:33:06; 2024-08-28; 14:33:06.428884; [60] PING; 14:33:06.428884; [54]/[60] PING PONG
2024-08-28 14:33:06; 2024-08-28; 14:33:06.429918; [79] PING; (проигнорировано)
2024-08-28 14:33:08; 2024-08-28; 14:33:08.017041; [61] PING; 14:33:08.017041; [55]/[61] PING PONG
2024-08-28 14:33:08; 2024-08-28; 14:33:08.205291; [80] PING; 14:33:08.205291; [75]/[80] PING PONG
2024-08-28 14:33:08; 2024-08-28; 14:33:08.965197; [62] PING; (проигнорировано)
2024-08-28 14:33:09; 2024-08-28; 14:33:09.165317; [81] PING; 14:33:09.165317; [76]/[81] PING PONG
2024-08-28 14:33:10; 2024-08-28; 14:33:10.373827; [63] PING; (проигнорировано)
2024-08-28 14:33:12; 2024-08-28; 14:33:12.001897; [64] PING; 14:33:12.001897; [56]/[64] PING PONG
2024-08-28 14:33:12; 2024-08-28; 14:33:12.112947; [82] PING; 14:33:12.112947; [77]/[82] PING PONG
2024-08-28 14:33:14; 2024-08-28; 14:33:14.617753; [83] PING; 14:33:14.617753; [78]/[83] PING PONG
2024-08-28 14:33:15; 2024-08-28; 14:33:15.221225; [65] PING; 14:33:15.221225; [57]/[65] PING PONG
2024-08-28 14:33:17; 2024-08-28; 14:33:17.053504; [66] PING; (проигнорировано)
2024-08-28 14:33:17; 2024-08-28; 14:33:17.429311; [84] PING; 14:33:17.429311; [79]/[84] PING PONG
2024-08-28 14:33:18; 2024-08-28; 14:33:18.862846; [85] PING; 14:33:18.862846; [80]/[85] PING PONG
2024-08-28 14:33:20; 2024-08-28; 14:33:20.313162; [67] PING; 14:33:20.313162; [58]/[67] PING PONG
2024-08-28 14:33:20; 2024-08-28; 14:33:20.770265; [86] PING; 14:33:20.770265; [81]/[86] PING PONG
2024-08-28 14:33:22; 2024-08-28; 14:33:22.166178; [87] PING; 14:33:22.166178; [82]/[87] PING PONG
2024-08-28 14:33:23; 2024-08-28; 14:33:23.432548; [88] PING; 14:33:23.432548; [83]/[88] PING PONG
2024-08-28 14:33:23; 2024-08-28; 14:33:23.856261; [89] PING; 14:33:23.856261; [84]/[89] PING PONG
2024-08-28 14:33:24; 2024-08-28; 14:33:24.220401; [68] PING; 14:33:24.220401; [59]/[68] PING PONG
2024-08-28 14:33:25; 2024-08-28; 14:33:25.102838; [69] PING; 14:33:25.102838; [60]/[69] PING PONG
2024-08-28 14:33:25; 2024-08-28; 14:33:25.800932; [70] PING; 14:33:25.800932; [61]/[70] PING PONG
2024-08-28 14:33:26; 2024-08-28; 14:33:26.085696; [90] PING; 14:33:26.085696; [85]/[90] PING PONG
2024-08-28 14:33:26; 2024-08-28; 14:33:26.847214; [91] PING; 14:33:26.847214; [86]/[91] PING PONG
2024-08-28 14:33:27; 2024-08-28; 14:33:27.522834; [92] PING; 14:33:27.522834; [87]/[92] PING PONG
2024-08-28 14:33:28; 2024-08-28; 14:33:28.705939; [71] PING; 14:33:28.705939; [62]/[71] PING PONG
2024-08-28 14:33:28; 2024-08-28; 14:33:28.910154; [72] PING; 14:33:28.910154; [63]/[72] PING PONG
2024-08-28 14:33:29; 2024-08-28; 14:33:29.660376; [93] PING; 14:33:29.660376; [88]/[93] PING PONG
2024-08-28 14:33:30; 2024-08-28; 14:33:30.307359; [73] PING; 14:33:30.307359; [64]/[73] PING PONG
2024-08-28 14:33:31; 2024-08-28; 14:33:31.268041; [94] PING; 14:33:31.268041; [89]/[94] PING PONG
2024-08-28 14:33:31; 2024-08-28; 14:33:31.614775; [74] PING; 14:33:31.614775; [65]/[74] PING PONG
2024-08-28 14:33:33; 2024-08-28; 14:33:33.017082; [75] PING; 14:33:33.017082; [66]/[75] PING PONG
2024-08-28 14:33:33; 2024-08-28; 14:33:33.952017; [95] PING; 14:33:33.952017; [90]/[95] PING PONG
2024-08-28 14:33:34; 2024-08-28; 14:33:34.880239; [76] PING; (проигнорировано)
2024-08-28 14:33:34; 2024-08-28; 14:33:34.880239; [96] PING; 14:33:34.880239; [91]/[96] PING PONG
2024-08-28 14:33:36; 2024-08-28; 14:33:36.284569; [77] PING; (проигнорировано)
2024-08-28 14:33:37; 2024-08-28; 14:33:37.972142; [97] PING; 14:33:37.972142; [92]/[97] PING PONG
2024-08-28 14:33:38; 2024-08-28; 14:33:38.540491; [78] PING; 14:33:38.540491; [67]/[78] PING PONG
2024-08-28 14:33:41; 2024-08-28; 14:33:41.207148; [98] PING; 14:33:41.207941; [93]/[98] PING PONG
2024-08-28 14:33:42; 2024-08-28; 14:33:42.187704; [79] PING; 14:33:42.187704; [68]/[79] PING PONG
2024-08-28 14:33:43; 2024-08-28; 14:33:43.310656; [80] PING; 14:33:43.310656; [69]/[80] PING PONG
2024-08-28 14:33:43; 2024-08-28; 14:33:43.701511; [99] PING; 14:33:43.701511; [94]/[99] PING PONG
2024-08-28 14:33:43; 2024-08-28; 14:33:43.749936; [81] PING; (проигнорировано)
2024-08-28 14:33:44; 2024-08-28; 14:33:44.828044; [82] PING; 14:33:44.828044; [70]/[82] PING PONG
2024-08-28 14:33:46; 2024-08-28; 14:33:46.149432; [100] PING; 14:33:46.149432; [95]/[100] PING PONG
2024-08-28 14:33:47; 2024-08-28; 14:33:47.969000; [83] PING; 14:33:47.969000; [71]/[83] PING PONG
2024-08-28 14:33:49; 2024-08-28; 14:33:49.410275; [101] PING; 14:33:49.410275; [96]/[101] PING PONG
2024-08-28 14:33:49; 2024-08-28; 14:33:49.975642; [102] PING; 14:33:49.975642; [97]/[102] PING PONG
2024-08-28 14:33:50; 2024-08-28; 14:33:50.051989; [84] PING; 14:33:50.051989; [72]/[84] PING PONG
2024-08-28 14:33:50; 2024-08-28; 14:33:50.052728; [85] PING; (проигнорировано)
2024-08-28 14:33:52; 2024-08-28; 14:33:52.326468; [86] PING; 14:33:52.326468; [73]/[86] PING PONG
2024-08-28 14:33:53; 2024-08-28; 14:33:53.193434; [103] PING; 14:33:53.193434; [98]/[103] PING PONG
2024-08-28 14:33:53; 2024-08-28; 14:33:53.541499; [87] PING; 14:33:53.541499; [74]/[87] PING PONG
2024-08-28 14:33:54; 2024-08-28; 14:33:54.113599; [104] PING; 14:33:54.113599; [99]/[104] PING PONG
2024-08-28 14:33:54; 2024-08-28; 14:33:54.493013; [88] PING; 14:33:54.493013; [75]/[88] PING PONG
2024-08-28 14:33:55; 2024-08-28; 14:33:55.172298; [89] PING; 14:33:55.172298; [76]/[89] PING PONG
2024-08-28 14:33:55; 2024-08-28; 14:33:55.487068; [105] PING; 14:33:55.487068; [100]/[105] PING PONG
2024-08-28 14:33:55; 2024-08-28; 14:33:55.487068; [106] PING; (проигнорировано)
2024-08-28 14:33:55; 2024-08-28; 14:33:55.944053; [90] PING; 14:33:55.944053; [77]/[90] PING PONG
2024-08-28 14:33:58; 2024-08-28; 14:33:58.194010; [91] PING; (проигнорировано)
2024-08-28 14:33:58; 2024-08-28; 14:33:58.772657; [107] PING; 14:33:58.772657; [101]/[107] PING PONG
2024-08-28 14:33:59; 2024-08-28; 14:33:59.306968; [108] PING; 14:33:59.306968; [102]/[108] PING PONG
2024-08-28 14:33:59; 2024-08-28; 14:33:59.998130; [109] PING; 14:33:59.998130; [103]/[109] PING PONG
2024-08-28 14:34:00; 2024-08-28; 14:34:00.061519; [92] PING; 14:34:00.061519; [78]/[92] PING PONG
2024-08-28 14:34:02; 2024-08-28; 14:34:02.357074; [93] PING; 14:34:02.357074; [79]/[93] PING PONG
2024-08-28 14:34:02; 2024-08-28; 14:34:02.785827; [110] PING; 14:34:02.785827; [104]/[110] PING PONG
2024-08-28 14:34:03; 2024-08-28; 14:34:03.402982; [111] PING; 14:34:03.402982; [105]/[111] PING PONG
2024-08-28 14:34:04; 2024-08-28; 14:34:04.265018; [94] PING; 14:34:04.265018; [80]/[94] PING PONG
2024-08-28 14:34:04; 2024-08-28; 14:34:04.957249; [112] PING; (проигнорировано)
2024-08-28 14:34:05; 2024-08-28; 14:34:05.995598; [95] PING; 14:34:05.995598; [81]/[95] PING PONG
2024-08-28 14:34:07; 2024-08-28; 14:34:07.222977; [113] PING; 14:34:07.222977; [106]/[113] PING PONG
2024-08-28 14:34:07; 2024-08-28; 14:34:07.912690; [96] PING; 14:34:07.912690; [82]/[96] PING PONG
2024-08-28 14:34:08; 2024-08-28; 14:34:08.481676; [114] PING; 14:34:08.481676; [107]/[114] PING PONG
2024-08-28 14:34:09; 2024-08-28; 14:34:09.085211; [115] PING; (проигнорировано)
2024-08-28 14:34:09; 2024-08-28; 14:34:09.223349; [97] PING; 14:34:09.223349; [83]/[97] PING PONG
2024-08-28 14:34:11; 2024-08-28; 14:34:11.763298; [98] PING; 14:34:11.763298; [84]/[98] PING PONG
2024-08-28 14:34:11; 2024-08-28; 14:34:11.794296; [116] PING; 14:34:11.794296; [108]/[116] PING PONG
2024-08-28 14:34:13; 2024-08-28; 14:34:13.233296; [99] PING; 14:34:13.233296; [85]/[99] PING PONG
2024-08-28 14:34:14; 2024-08-28; 14:34:14.010302; [117] PING; 14:34:14.010302; [109]/[117] PING PONG
2024-08-28 14:34:15; 2024-08-28; 14:34:15.773296; [100] PING; 14:34:15.773296; [86]/[100] PING PONG
2024-08-28 14:34:15; 2024-08-28; 14:34:15.997296; [101] PING; 14:34:15.997296; [87]/[101] PING PONG
2024-08-28 14:34:16; 2024-08-28; 14:34:16.555644; [118] PING; 14:34:16.555644; [110]/[118] PING PONG
2024-08-28 14:34:17; 2024-08-28; 14:34:17.625626; [119] PING; 14:34:17.625626; [111]/[119] PING PONG
2024-08-28 14:34:18; 2024-08-28; 14:34:18.903110; [102] PING; 14:34:18.903110; [88]/[102] PING PONG
2024-08-28 14:34:19; 2024-08-28; 14:34:19.480107; [120] PING; 14:34:19.480107; [112]/[120] PING PONG
2024-08-28 14:34:20; 2024-08-28; 14:34:20.091107; [121] PING; 14:34:20.091107; [113]/[121] PING PONG
2024-08-28 14:34:20; 2024-08-28; 14:34:20.139109; [103] PING; (проигнорировано)
2024-08-28 14:34:21; 2024-08-28; 14:34:21.663120; [122] PING; 14:34:21.663120; [114]/[122] PING PONG
2024-08-28 14:34:22; 2024-08-28; 14:34:22.837109; [123] PING; 14:34:22.837109; [115]/[123] PING PONG
2024-08-28 14:34:23; 2024-08-28; 14:34:23.297112; [104] PING; 14:34:23.297112; [89]/[104] PING PONG
2024-08-28 14:34:23; 2024-08-28; 14:34:23.644256; [124] PING; 14:34:23.644256; [116]/[124] PING PONG
2024-08-28 14:34:25; 2024-08-28; 14:34:25.959921; [105] PING; 14:34:25.959921; [90]/[105] PING PONG
2024-08-28 14:34:26; 2024-08-28; 14:34:26.071952; [125] PING; 14:34:26.071952; [117]/[125] PING PONG
2024-08-28 14:34:26; 2024-08-28; 14:34:26.310919; [126] PING; (проигнорировано)
2024-08-28 14:34:28; 2024-08-28; 14:34:28.590257; [127] PING; 14:34:28.590257; [118]/[127] PING PONG
2024-08-28 14:34:29; 2024-08-28; 14:34:29.078252; [128] PING; 14:34:29.078252; [119]/[128] PING PONG
2024-08-28 14:34:29; 2024-08-28; 14:34:29.641264; [106] PING; 14:34:29.641264; [91]/[106] PING PONG
2024-08-28 14:34:30; 2024-08-28; 14:34:30.183916; [107] PING; 14:34:30.183916; [92]/[107] PING PONG
2024-08-28 14:34:30; 2024-08-28; 14:34:30.919914; [108] PING; 14:34:30.919914; [93]/[108] PING PONG
2024-08-28 14:34:31; 2024-08-28; 14:34:31.089119; [129] PING; 14:34:31.089119; [120]/[129] PING PONG
2024-08-28 14:34:32; 2024-08-28; 14:34:32.697960; [109] PING; (проигнорировано)
2024-08-28 14:34:33; 2024-08-28; 14:34:33.927488; [130] PING; 14:34:33.927488; [121]/[130] PING PONG
2024-08-28 14:34:34; 2024-08-28; 14:34:34.487489; [131] PING; 14:34:34.487489; [122]/[131] PING PONG
2024-08-28 14:34:35; 2024-08-28; 14:34:35.406402; [110] PING; 14:34:35.406402; [94]/[110] PING PONG
2024-08-28 14:34:35; 2024-08-28; 14:34:35.452892; [132] PING; 14:34:35.452892; [123]/[132] PING PONG
2024-08-28 14:34:36; 2024-08-28; 14:34:36.453533; [111] PING; 14:34:36.453533; [95]/[111] PING PONG
2024-08-28 14:34:37; 2024-08-28; 14:34:37.287356; [133] PING; 14:34:37.287356; [124]/[133] PING PONG
2024-08-28 14:34:38; 2024-08-28; 14:34:38.623620; [134] PING; 14:34:38.623620; [125]/[134] PING PONG
2024-08-28 14:34:38; 2024-08-28; 14:34:38.655620; [112] PING; 14:34:38.655620; [96]/[112] PING PONG
2024-08-28 14:34:40; 2024-08-28; 14:34:40.637477; [135] PING; 14:34:40.637477; [126]/[135] PING PONG
2024-08-28 14:34:41; 2024-08-28; 14:34:41.553687; [113] PING; 14:34:41.553687; [97]/[113] PING PONG
2024-08-28 14:34:42; 2024-08-28; 14:34:42.317304; [136] PING; 14:34:42.317304; [127]/[136] PING PONG
2024-08-28 14:34:43; 2024-08-28; 14:34:43.254674; [114] PING; 14:34:43.254674; [98]/[114] PING PONG
2024-08-28 14:34:44; 2024-08-28; 14:34:44.300196; [137] PING; (проигнорировано)
2024-08-28 14:34:45; 2024-08-28; 14:34:45.721442; [115] PING; 14:34:45.721442; [99]/[115] PING PONG
2024-08-28 14:34:46; 2024-08-28; 14:34:46.161601; [138] PING; 14:34:46.161601; [128]/[138] PING PONG
2024-08-28 14:34:46; 2024-08-28; 14:34:46.741020; [139] PING; 14:34:46.741020; [129]/[139] PING PONG
2024-08-28 14:34:47; 2024-08-28; 14:34:47.387021; [116] PING; 14:34:47.387021; [100]/[116] PING PONG
2024-08-28 14:34:47; 2024-08-28; 14:34:47.780787; [140] PING; 14:34:47.780787; [130]/[140] PING PONG
2024-08-28 14:34:48; 2024-08-28; 14:34:48.455471; [141] PING; 14:34:48.455471; [131]/[141] PING PONG
2024-08-28 14:34:48; 2024-08-28; 14:34:48.770520; [117] PING; 14:34:48.770520; [101]/[117] PING PONG
2024-08-28 14:34:49; 2024-08-28; 14:34:49.143503; [142] PING; (проигнорировано)
2024-08-28 14:34:50; 2024-08-28; 14:34:50.148887; [118] PING; 14:34:50.148887; [102]/[118] PING PONG
2024-08-28 14:34:50; 2024-08-28; 14:34:50.323854; [143] PING; 14:34:50.323854; [132]/[143] PING PONG
2024-08-28 14:34:50; 2024-08-28; 14:34:50.950419; [119] PING; 14:34:50.950419; [103]/[119] PING PONG
2024-08-28 14:34:51; 2024-08-28; 14:34:51.372107; [144] PING; (проигнорировано)
2024-08-28 14:34:51; 2024-08-28; 14:34:51.621712; [120] PING; 14:34:51.621712; [104]/[120] PING PONG
2024-08-28 14:34:53; 2024-08-28; 14:34:53.916180; [121] PING; 14:34:53.916180; [105]/[121] PING PONG
2024-08-28 14:34:53; 2024-08-28; 14:34:53.964386; [145] PING; (проигнорировано)
2024-08-28 14:34:56; 2024-08-28; 14:34:56.237579; [122] PING; (проигнорировано)
2024-08-28 14:34:58; 2024-08-28; 14:34:58.030543; [123] PING; 14:34:58.030543; [106]/[123] PING PONG
2024-08-28 14:34:58; 2024-08-28; 14:34:58.520589; [146] PING; 14:34:58.520589; [133]/[146] PING PONG
2024-08-28 14:34:59; 2024-08-28; 14:34:59.374104; [124] PING; (проигнорировано)
2024-08-28 14:34:59; 2024-08-28; 14:34:59.816045; [147] PING; 14:34:59.816045; [134]/[147] PING PONG
2024-08-28 14:35:01; 2024-08-28; 14:35:01.639222; [148] PING; 14:35:01.639222; [135]/[148] PING PONG
2024-08-28 14:35:03; 2024-08-28; 14:35:03.028079; [149] PING; 14:35:03.028079; [136]/[149] PING PONG
2024-08-28 14:35:03; 2024-08-28; 14:35:03.154079; [125] PING; 14:35:03.154079; [107]/[125] PING PONG
2024-08-28 14:35:04; 2024-08-28; 14:35:04.912444; [150] PING; 14:35:04.912444; [137]/[150] PING PONG
2024-08-28 14:35:05; 2024-08-28; 14:35:05.697265; [151] PING; (проигнорировано)
2024-08-28 14:35:05; 2024-08-28; 14:35:05.930419; [126] PING; 14:35:05.930419; [108]/[126] PING PONG
2024-08-28 14:35:06; 2024-08-28; 14:35:06.935921; [127] PING; 14:35:06.935921; [109]/[127] PING PONG
2024-08-28 14:35:08; 2024-08-28; 14:35:08.024394; [152] PING; 14:35:08.024394; [138]/[152] PING PONG
2024-08-28 14:35:09; 2024-08-28; 14:35:09.890933; [128] PING; 14:35:09.890933; [110]/[128] PING PONG
2024-08-28 14:35:10; 2024-08-28; 14:35:10.745149; [153] PING; (проигнорировано)
2024-08-28 14:35:12; 2024-08-28; 14:35:12.659270; [129] PING; 14:35:12.659270; [111]/[129] PING PONG
2024-08-28 14:35:13; 2024-08-28; 14:35:13.106114; [154] PING; 14:35:13.106114; [139]/[154] PING PONG
2024-08-28 14:35:14; 2024-08-28; 14:35:14.314486; [130] PING; 14:35:14.314486; [112]/[130] PING PONG
2024-08-28 14:35:16; 2024-08-28; 14:35:16.098777; [155] PING; 14:35:16.098777; [140]/[155] PING PONG
2024-08-28 14:35:16; 2024-08-28; 14:35:16.738051; [156] PING; 14:35:16.738051; [141]/[156] PING PONG
2024-08-28 14:35:16; 2024-08-28; 14:35:16.925845; [131] PING; 14:35:16.925845; [113]/[131] PING PONG
2024-08-28 14:35:16; 2024-08-28; 14:35:16.925845; [132] PING; (проигнорировано)
2024-08-28 14:35:18; 2024-08-28; 14:35:18.386455; [157] PING; 14:35:18.386455; [142]/[157] PING PONG
2024-08-28 14:35:18; 2024-08-28; 14:35:18.575996; [158] PING; (проигнорировано)
2024-08-28 14:35:18; 2024-08-28; 14:35:18.906875; [133] PING; 14:35:18.906875; [114]/[133] PING PONG
2024-08-28 14:35:19; 2024-08-28; 14:35:19.674975; [159] PING; 14:35:19.674975; [143]/[159] PING PONG
2024-08-28 14:35:20; 2024-08-28; 14:35:20.049402; [134] PING; 14:35:20.049402; [115]/[134] PING PONG
